id,Line,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,Entrance Type,Entry,ADA,Free Crossover,Entrance Latitude,Entrance Longitude
1092,Flushing,Flushing-Main St,7,,,,,,,,,,,Escalator,1,1,1,40.759895,-73.828573
1093,Flushing,Flushing-Main St,7,,,,,,,,,,,Stair,1,1,1,40.759946,-73.828414
1094,Flushing,Grand Central-42nd St,GS,4,5,6,7,,,,,,,Easement,1,1,1,40.750851,-73.975078
1095,Flushing,Hunters Point,7,,,,,,,,,,,Stair,1,0,1,40.7425,-73.948609
1096,Flushing,Hunters Point,7,,,,,,,,,,,Stair,1,0,1,40.742405,-73.94811
1097,Flushing,Hunters Point,7,,,,,,,,,,,Stair,1,0,1,40.742422,-73.948195
1098,Flushing,Junction Blvd,7,,,,,,,,,,,Elevator,1,1,1,40.749263,-73.869376
1099,Flushing,Junction Blvd,7,,,,,,,,,,,Stair,1,1,1,40.749095,-73.86912
1100,Flushing,Junction Blvd,7,,,,,,,,,,,Stair,1,1,1,40.749266,-73.86922
1101,Flushing,Junction Blvd,7,,,,,,,,,,,Stair,1,1,1,40.749028,-73.869574
1102,Flushing,Junction Blvd,7,,,,,,,,,,,Stair,1,1,1,40.749213,-73.869696
1103,Flushing,Lincoln Av-52nd St,7,,,,,,,,,,,Stair,1,0,1,40.743933,-73.913003
1104,Flushing,Lincoln Av-52nd St,7,,,,,,,,,,,Stair,1,0,1,40.744067,-73.91308
1105,Flushing,Lincoln Av-52nd St,7,,,,,,,,,,,Stair,1,0,1,40.744453,-73.911282
1106,Flushing,Lincoln Av-52nd St,7,,,,,,,,,,,Stair,1,0,1,40.74459,-73.911294
1107,Flushing,Lowery St-40th St,7,,,,,,,,,,,Stair,1,0,1,40.74371,-73.924161
1108,Flushing,Lowery St-40th St,7,,,,,,,,,,,Stair,1,0,1,40.743882,-73.924112
1109,Flushing,Lowery St-40th St,7,,,,,,,,,,,Stair,1,0,1,40.743743,-73.924417
1110,Flushing,Lowery St-40th St,7,,,,,,,,,,,Stair,1,0,1,40.743911,-73.924385
1111,Flushing,Mets - Willets Point,7,,,,,,,,,,,Door,1,0,1,40.754777,-73.845737
1112,Flushing,Mets - Willets Point,7,,,,,,,,,,,Stair,1,0,1,40.754394,-73.845832
1113,Flushing,Mets - Willets Point,7,,,,,,,,,,,Stair,1,0,1,40.754657,-73.846014
1114,Flushing,Mets - Willets Point,7,,,,,,,,,,,Stair,1,0,1,40.754768,-73.845598
1115,Flushing,Queensboro Plaza,N,Q,7,,,,,,,,,Easement,1,0,1,40.750835,-73.939671
1116,Flushing,Queensboro Plaza,N,Q,7,,,,,,,,,Stair,1,0,1,40.750302,-73.940245
1117,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744568,-73.93157
1118,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744724,-73.931533
1119,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744594,-73.931829
1120,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744763,-73.931794
1121,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744494,-73.930894
1122,Flushing,Rawson St-33rd St,7,,,,,,,,,,,Stair,1,0,1,40.744658,-73.930865
1123,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742759,-73.953893
1124,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742803,-73.953955
1125,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742588,-73.954252
1126,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742654,-73.954232
1127,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742496,-73.952482
1128,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,1,0,0,40.742593,-73.95285
1129,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,0,0,0,40.742351,-73.952723
1130,Flushing,Vernon Blvd-Jackson Av,7,,,,,,,,,,,Stair,0,0,0,40.742432,-73.953156
1131,Flushing,Woodside Av-61st St,7,,,,,,,,,,,Escalator,1,1,1,40.745531,-73.903248
1132,Flushing,Woodside Av-61st St,7,,,,,,,,,,,Stair,1,1,1,40.745717,-73.903063
1133,Flushing,Woodside Av-61st St,7,,,,,,,,,,,Stair,1,1,1,40.745692,-73.903234
1134,Franklin,Botanic Gardens,FS,2,3,4,5,,,,,,,Stair,1,0,1,40.670588,-73.959093
1135,Franklin,Franklin Av,A,FS,,,,,,,,,,Door,1,1,1,40.681051,-73.95584
1136,Franklin,Park Place,FS,,,,,,,,,,,Stair,1,1,1,40.674516,-73.957932
1137,Franklin,Park Place,FS,,,,,,,,,,,Stair,1,1,1,40.675208,-73.957591
1138,Fulton,Broadway Junction-East New York,A,C,J,L,,,,,,,,Door,1,0,1,40.678334,-73.903922
1139,Fulton,Clinton & Washington Avs,C,,,,,,,,,,,Stair,1,0,0,40.683653,-73.966797
1140,Fulton,Clinton & Washington Avs,C,,,,,,,,,,,Stair,1,0,0,40.683695,-73.967069
1141,Fulton,Clinton & Washington Avs,C,,,,,,,,,,,Stair,1,0,0,40.682868,-73.96463
1142,Fulton,Clinton & Washington Avs,C,,,,,,,,,,,Stair,1,0,0,40.683172,-73.964689
1143,Fulton,Clinton & Washington Avs,C,,,,,,,,,,,Stair,0,0,0,40.683317,-73.966741
1144,Fulton,Euclid Av,A,C,,,,,,,,,,Elevator,1,1,1,40.675554,-73.871875
1145,Fulton,Euclid Av,A,C,,,,,,,,,,Stair,1,1,1,40.675301,-73.871801
1146,Fulton,Euclid Av,A,C,,,,,,,,,,Stair,1,1,1,40.675533,-73.871742
1147,Fulton,Euclid Av,A,C,,,,,,,,,,Stair,1,1,1,40.675274,-73.872115
1148,Fulton,Euclid Av,A,C,,,,,,,,,,Stair,1,1,1,40.675478,-73.872109
1149,Fulton,Franklin Av,A,C,FS,,,,,,,,,Stair,1,1,1,40.681256,-73.95559
1150,Fulton,Hoyt & Schermerhorn,A,C,G,,,,,,,,,Stair,1,0,1,40.689085,-73.985941
1151,Fulton,Hoyt & Schermerhorn,A,C,G,,,,,,,,,Stair,1,0,1,40.688396,-73.984216
1152,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Easement,1,0,1,40.692335,-73.987446
1153,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Easement,1,0,1,40.692393,-73.987443
1154,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Escalator,1,0,1,40.692336,-73.987494
1155,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Escalator,1,0,1,40.692394,-73.987491
1156,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Easement,1,0,1,40.693243,-73.987402
1157,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Easement,1,0,1,40.693491,-73.987089
1158,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Easement,1,0,1,40.693153,-73.987408
1159,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Escalator,1,0,1,40.693153,-73.987484
1160,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Escalator,1,0,1,40.693243,-73.987481
1161,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Stair,0,0,1,40.692397,-73.987162
1162,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Stair,0,0,1,40.692329,-73.987167
1163,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Stair,0,0,1,40.691559,-73.987208
1164,Fulton,Jay St - Borough Hall,A,C,F,R,,,,,,,,Stair,0,0,1,40.6917,-73.987461
1165,Fulton,Kingston-Throop,A,C,,,,,,,,,,Stair,1,0,0,40.68001,-73.940247
1166,Fulton,Kingston-Throop,A,C,,,,,,,,,,Stair,1,0,0,40.680057,-73.940483
1167,Fulton,Kingston-Throop,A,C,,,,,,,,,,Stair,1,0,0,40.679804,-73.941119
1168,Fulton,Kingston-Throop,A,C,,,,,,,,,,Stair,1,0,0,40.679728,-73.941362
1169,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.685789,-73.97276
1170,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.685559,-73.9729
1171,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.685969,-73.973021
1172,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.6857,-73.973526
1173,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.686077,-73.973308
1174,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.686041,-73.974278
1175,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.686409,-73.974347
1176,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.686119,-73.974517
1177,Fulton,Lafayette Av,C,,,,,,,,,,,Stair,1,0,0,40.686553,-73.974606
1178,Fulton,Liberty Av,A,C,,,,,,,,,,Stair,1,0,1,40.674242,-73.896645
1179,Fulton,Liberty Av,A,C,,,,,,,,,,Stair,1,0,1,40.674268,-73.896312
1180,Fulton,Liberty Av,A,C,,,,,,,,,,Stair,1,0,1,40.67443,-73.896776
1181,Fulton,Liberty Av,A,C,,,,,,,,,,Stair,1,0,1,40.674567,-73.896364
1182,Fulton,Nostrand Av,A,C,,,,,,,,,,Stair,1,0,0,40.680547,-73.949515
1183,Fulton,Nostrand Av,A,C,,,,,,,,,,Stair,1,0,0,40.680572,-73.949753
1184,Fulton,Nostrand Av,A,C,,,,,,,,,,Stair,1,0,0,40.680228,-73.949414
1185,Fulton,Nostrand Av,A,C,,,,,,,,,,Stair,1,0,0,40.680262,-73.949635
1186,Fulton,Ralph Av,A,C,,,,,,,,,,Stair,1,0,1,40.678702,-73.921552
1187,Fulton,Ralph Av,A,C,,,,,,,,,,Stair,1,0,1,40.678984,-73.921442
1188,Fulton,Ralph Av,A,C,,,,,,,,,,Stair,1,0,1,40.679164,-73.92187
1189,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,1,0,1,40.678594,-73.913732
1190,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,1,0,1,40.678317,-73.913651
1191,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,1,0,1,40.678513,-73.910773
1192,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,1,0,1,40.67846,-73.910971
1193,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,0,0,1,40.678017,-73.910661
1194,Fulton,Rockaway Av,A,C,,,,,,,,,,Stair,0,0,1,40.678142,-73.910875
1195,Fulton,Shepherd Av,A,C,,,,,,,,,,Stair,1,0,1,40.67397,-73.880667
1196,Fulton,Shepherd Av,A,C,,,,,,,,,,Stair,1,0,1,40.674303,-73.880749
1197,Fulton,Shepherd Av,A,C,,,,,,,,,,Stair,1,0,1,40.674234,-73.880927
1198,Fulton,Shepherd Av,A,C,,,,,,,,,,Stair,1,0,1,40.673989,-73.880869
1199,Fulton,Utica Av,A,C,,,,,,,,,,Stair,1,0,1,40.679095,-73.930044
1200,Fulton,Utica Av,A,C,,,,,,,,,,Stair,1,0,1,40.679487,-73.929725
1201,Fulton,Utica Av,A,C,,,,,,,,,,Stair,1,0,1,40.67953,-73.932021
1202,Fulton,Utica Av,A,C,,,,,,,,,,Stair,1,0,1,40.679346,-73.931987
1203,Fulton,Van Siclen Av,A,C,,,,,,,,,,Stair,1,0,1,40.672479,-73.890164
1204,Fulton,Van Siclen Av,A,C,,,,,,,,,,Stair,1,0,1,40.67285,-73.890257
1205,Fulton,Van Siclen Av,A,C,,,,,,,,,,Stair,1,0,1,40.672545,-73.890381
1206,Fulton,Van Siclen Av,A,C,,,,,,,,,,Stair,1,0,1,40.672771,-73.890584
1207,Jerome,138th St,4,5,,,,,,,,,,Stair,1,0,1,40.813328,-73.930004
1208,Jerome,138th St,4,5,,,,,,,,,,Stair,1,0,1,40.813091,-73.929689
1209,Jerome,138th St,4,5,,,,,,,,,,Stair,1,0,1,40.813363,-73.929847
1210,Jerome,149th St-Grand Concourse,2,4,5,,,,,,,,,Stair,1,0,1,40.818281,-73.927251
